PrimaryId,Company,Team_Leader_Id,Emp_Id,Employee Name,Designation,DesignationGroup,Department,Zone,Client Id,ClientEmp_Id,Client_Name,Client Type,Client Type Group,Client_Type1,State,City,Source_Id,SourceEmp_Id,SourceName,SourceCode,SourceType,SourceTypeGroup,CustomSourceId,Order_Id,Product_Id,Variant_Id,OrderDate,Order Amount,Remaining Amount,QuotationID,DiscountType,OrderSystemDate,Product Name,ProductDivision,Variant_Name,Unit Price,MRP,ProductGST,Category Type,Total Discount,Order Products Date,Product_Category,Product_Code,Sale Price
887910,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45762.4848608796,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
889267,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322041,445003,862462,12/23/2024,1350.04,1350.04,0,BillDiscountPer,45762.4848608796,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
941583,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45762.6319853009,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
998702,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322041,445003,862462,12/23/2024,1350.04,1350.04,0,BillDiscountPer,45762.6319853009,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
589381,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322041,445003,862462,12/23/2024,1350.04,1350.04,0,BillDiscountPer,45742.6493364931,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
589383,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45742.6493364931,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
644342,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322041,445003,862462,12/23/2024,1350.04,1350.04,0,BillDiscountPer,45747.6079601505,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
672515,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45747.6079601505,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
1033528,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322041,445003,862462,12/23/2024,1350.04,1350.04,0,BillDiscountPer,45763.6581306713,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
1033530,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45763.6581306713,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
758950,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45754.5812766551,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
831263,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45758.6515428241,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
889272,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45762.4848608796,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
956470,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45762.6319853009,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
712266,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45754.5812766551,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
786344,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45758.6515428241,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
867795,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45762.4848608796,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
987853,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45762.6319853009,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
587947,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45742.6493364931,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
624285,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45742.6493364931,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
635511,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45747.6079601505,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
679186,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45747.6079601505,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
1030350,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45763.6581306713,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
1035353,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45763.6581306713,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
183369,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45733.6889049421,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
260505,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45734.5085240394,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
327361,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45734.6794542014,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
336895,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45734.7999868056,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
436506,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45736.489987581,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
550132,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8646610,48293,BEAUTY FASHION COSMETIC,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322016,445003,862462,12/20/2024,945.03,NULL,0,BillDiscountPer,45740.7084454514,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
182919,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45733.6889049421,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
241090,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45734.5085240394,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
294483,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45734.6794542014,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
355547,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45734.7999868056,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
436497,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45736.489987581,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
550126,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8643495,48293,ALANKAR,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322024,445003,862462,12/20/2024,1080.03,1080.03,0,BillDiscountPer,45740.7084454514,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45646,Shampoo,33051090,150
145545,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45733.6889049421,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
241093,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45734.5085240394,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
310101,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45734.6794542014,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
340880,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45734.7999868056,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
477114,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45736.489987581,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
500604,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322046,445003,862462,12/23/2024,1713.64,1713.64,0,BillDiscountPer,45740.7084454514,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
145546,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45733.6889049421,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
203595,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45734.5085240394,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
327356,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45734.6794542014,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
362694,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45734.7999868056,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
437773,154,46474,46828,Ridhi Patwa,Distributor,Distributor,Distributions,South,8645505,48293,ABHUSHAN NOVELTIES,Retailer,Secondary,Company,Maharashtra,NASHIK,8408120,46474,Dummy Distributor,8408120,Distributor,Primary,2.52511722063022E+018,21322048,445003,862462,12/23/2024,1890.05,1890.05,0,BillDiscountPer,45736.489987581,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,NULL,AG Fenugreek Biotin and Redensyl Anti Hairfall Shampoo for All Hair Types 150 ml,114.41,150,18,Regular,0,45649,Shampoo,33051090,150
